2021-08-09 17:15:49,GOOG,BUY,3.0,2750.0
2021-08-09 18:29:52,AMZN,BUY,2.0,3347.03
2021-08-09 18:54:58,AMZN,SELL,2.0,3337.58
2021-08-09 19:43:50,AMZN,BUY,2.0,3344.0
