id,time,sym,timeframe,side,quantity,price,commission,pct_return (excl commission), pct_returns ( incl commission)
8932,2021-08-31 10:05:08,TSLA,2 mins-extmkt,SELL,                2.0,728.68,                1.007671,-0.0015073035709392002,-0.002880861450402672
8977,2021-08-31 10:06:50,AMD,2 mins-extmkt,BUY,                17.0,110.19,                1.0,,
8980,2021-08-31 10:06:50,MSFT,2 mins-extmkt,BUY,                5.0,303.15,                1.0,,
9095,2021-08-31 10:11:10,TSLA,2 mins-extmkt,BUY,                1.0,729.39,                1.0,,
9096,2021-08-31 10:11:10,AMD,2 mins-extmkt,SELL,                17.0,109.66,                1.011531,-0.0048098738542518005,-0.005880564818618872
9219,2021-08-31 10:16:14,TSLA,2 mins-extmkt,SELL,                1.0,728.7,                1.003835,-0.0009459959692345032,-0.003688214515532695
9220,2021-08-31 10:16:14,MSFT,2 mins-extmkt,SELL,                5.0,303.05,                1.008323,-0.0003298697014677554,-0.0016537484753584852
9283,2021-08-31 10:18:52,TSLA,2 mins-extmkt,BUY,                2.0,731.97,                1.0,,
9426,2021-08-31 10:24:53,AMD,2 mins-extmkt,BUY,                14.0,109.41,                1.0,,
9431,2021-08-31 10:24:55,TSLA,12 mins-extmkt,BUY,                2.0,736.73,                1.0,,
9500,2021-08-31 10:27:29,TSLA,2 mins-extmkt,SELL,                2.0,734.31,                1.007728,0.0031968523300134333,0.001824151159774301
9783,2021-08-31 10:37:49,AMD,2 mins-extmkt,SELL,                14.0,109.38,                1.009476,-0.0002741979709349751,-0.0015850542166316872
9858,2021-08-31 10:40:25,TSLA,2 mins-extmkt,BUY,                2.0,737.12,                1.0,,
9885,2021-08-31 10:41:20,AMD,2 mins-extmkt,BUY,                14.0,109.8,                1.0,,
9958,2021-08-31 10:43:57,TSLA,2 mins-extmkt,SELL,                2.0,736.67,                1.007752,-0.0006104840460170458,-0.0019710365770994054
10079,2021-08-31 10:48:15,AMD,2 mins-extmkt,SELL,                14.0,109.74,                1.009501,-0.0005464480874317612,-0.001852490573397536
10266,2021-08-31 10:55:57,TSLA,2 mins-extmkt,BUY,                2.0,739.41,                1.0,,
10291,2021-08-31 10:56:51,MSFT,2 mins-extmkt,BUY,                5.0,302.8,                1.0,,
10384,2021-08-31 11:00:15,TSLA,1 hour-extmkt,BUY,                2.0,739.6,                1.0,,
10387,2021-08-31 11:00:15,TSLA,12 mins>1 hour-extmkt,BUY,                2.0,739.6,                1.0,,
10410,2021-08-31 11:01:12,TSLA,2 mins-extmkt,SELL,                2.0,739.15,                1.007777,-0.0003516317063604335,-0.0017081651822519195
10511,2021-08-31 11:05:30,MSFT,2 mins-extmkt,SELL,                5.0,302.78,                1.008316,-6.605019815075774e-05,-0.0013916277227723484
10594,2021-08-31 11:08:54,AMD,2 mins-extmkt,BUY,                17.0,109.58,                1.0,,
10597,2021-08-31 11:08:54,MSFT,2 mins-extmkt,BUY,                5.0,303.26,                1.0,,
10684,2021-08-31 11:12:16,AMD,12 mins-extmkt,BUY,                14.0,109.82,                1.0,,
10923,2021-08-31 11:21:47,AMD,2 mins-extmkt,SELL,                17.0,110.08,                1.011567,0.004562876437306018,0.0034811804534675694
10946,2021-08-31 11:22:43,TSLA,2 mins-extmkt,BUY,                2.0,737.43,                1.0,,
10947,2021-08-31 11:22:46,MSFT,2 mins-extmkt,SELL,                5.0,303.78,                1.008341,0.001714700257204882,0.0003899420022408506
10990,2021-08-31 11:24:22,TSLA,2 mins-extmkt,SELL,                2.0,735.71,                1.007742,-0.0023324247725207137,-0.0036912322306992262
11011,2021-08-31 11:25:13,TSLA,12 mins-extmkt,SELL,                2.0,736.4,                1.007749,-0.00044792529149084714,-0.0018093057797432532
11014,2021-08-31 11:25:13,MSFT,12 mins-extmkt,BUY,                5.0,303.71,                1.0,,
11097,2021-08-31 11:28:41,AMD,2 mins-extmkt,BUY,                17.0,110.39,                1.0,,
11204,2021-08-31 11:33:01,AMD,2 mins-extmkt,SELL,                17.0,110.17,                1.011575,-0.0019929341425853897,-0.0030632100041009247
11289,2021-08-31 11:36:23,TSLA,2 mins-extmkt,BUY,                2.0,737.06,                1.0,,
11292,2021-08-31 11:36:23,MSFT,2 mins-extmkt,BUY,                5.0,303.89,                1.0,,
11361,2021-08-31 11:39:00,AMD,2 mins-extmkt,BUY,                11.0,110.61,                1.0,,
11538,2021-08-31 11:45:54,MSFT,2 mins-extmkt,SELL,                5.0,304.07,                1.008349,0.000592319589325152,-0.0007289611628135129
11563,2021-08-31 11:46:44,AMD,2 mins-extmkt,SELL,                11.0,110.67,                1.007518,0.0005424464334147228,-0.001106600093618182
11610,2021-08-31 11:48:33,TSLA,2 mins-extmkt,SELL,                2.0,737.6,                1.007762,0.0007326404905978467,-0.0006289400184390503
11677,2021-08-31 11:51:03,TSLA,2 mins-extmkt,BUY,                2.0,738.48,                1.0,,
11782,2021-08-31 11:55:19,TSLA,2 mins-extmkt,SELL,                2.0,737.92,                1.007765,-0.0007583143754740229,-0.002116271752956922
11907,2021-08-31 12:00:33,TSLA,1 hour-extmkt,SELL,                2.0,737.63,                1.007762,-0.0026636019469984396,-0.004018215106066703
12240,2021-08-31 12:12:32,MSFT,12 mins-extmkt,SELL,                5.0,303.63,                1.008338,-0.00026340917322442703,-0.0015849021091770554
12263,2021-08-31 12:13:26,MSFT,2 mins-extmkt,BUY,                6.0,303.75,                1.0,,
12344,2021-08-31 12:16:50,MSFT,2 mins-extmkt,SELL,                6.0,303.51,                1.010001,-0.0007901234567901927,-0.0018919665478476233
12387,2021-08-31 12:18:38,TSLA,2 mins-extmkt,BUY,                2.0,736.2,                1.0,,
12540,2021-08-31 12:24:38,AMD,2 mins-extmkt,BUY,                14.0,110.33,                1.0,,
12543,2021-08-31 12:24:38,MSFT,2 mins-extmkt,BUY,                4.0,303.63,                1.0,,
12548,2021-08-31 12:24:39,AMD,12 mins-extmkt,SELL,                14.0,110.3,                1.009541,0.004370788563103245,0.003061761608860847
12951,2021-08-31 12:36:40,TSLA,2 mins-extmkt,SELL,                2.0,737.25,                1.007758,0.0014262428687856765,6.260485950848604e-05
13008,2021-08-31 12:38:23,MSFT,2 mins-extmkt,SELL,                4.0,303.92,                1.006676,0.0009551098376314737,-0.0006965545610108093
13065,2021-08-31 12:40:11,AMD,2 mins-extmkt,SELL,                14.0,110.61,                1.009564,0.0025378410223872994,0.00123603214244139
13330,2021-08-31 12:48:48,MSFT,2 mins-extmkt,BUY,                6.0,303.9,                1.0,,
13415,2021-08-31 12:51:18,MSFT,2 mins-extmkt,SELL,                6.0,303.64,                1.010005,-0.0008555445870351841,-0.001956810458232816
13574,2021-08-31 12:56:33,TSLA,2 mins-extmkt,BUY,                2.0,738.41,                1.0,,
13577,2021-08-31 12:56:33,AMD,2 mins-extmkt,BUY,                14.0,110.88,                1.0,,
13700,2021-08-31 13:00:51,TSLA,12 mins-extmkt,BUY,                2.0,738.6,                1.0,,
13705,2021-08-31 13:00:51,AMD,1 hour-extmkt,BUY,                17.0,110.94,                1.0,,
