.id,time,sym,parameters,side,quantity,price,                    commission,pct_return (excl commission), pct_returns ( incl commission)
613a1ac08475645483b27b17,2021-09-09 10:31:28,NVDA,tsrh_dc-2m_emkt_pog,sell,1.889491043,224.35,0,0.0012049268118528023,0.0012049268118528023
613a1c148475645483b27b19,2021-09-09 10:37:08,AAPL,tsrh_dc-2m_emkt_pog,buy,3.835438664,155.61,0,,
613a1d838475645483b27b1b,2021-09-09 10:43:15,MSFT,tsrh_dc-2m_emkt_pog,buy,1.608445616,300.56,0,,
613a1e068475645483b27b1d,2021-09-09 10:45:26,AMD,tsrh_dc-2m_emkt_pog,buy,3.672686885,106.62,0,,
613a1e078475645483b27b1f,2021-09-09 10:45:27,NVDA,tsrh_dc-2m_emkt_pog,buy,1.414851099,224.18,0,,
613a1e698475645483b27b21,2021-09-09 10:47:05,NVDA,tsrh_dc-2m_emkt_pog,sell,1.414851099,224.1,0,-0.0003568560977785795,-0.00035685609777869054
613a1f2c8475645483b27b23,2021-09-09 10:50:20,MSFT,tsrh_dc-2m_emkt_pog,sell,1.608445616,300.12,0,-0.0014639339898855352,-0.0014639339898855352
613a1f6e8475645483b27b25,2021-09-09 10:51:26,TSLA,tsrh_dc-2m_emkt_pog,buy,0.539787039,757.48,0,,
613a1f6f8475645483b27b27,2021-09-09 10:51:27,AAPL,tsrh_dc-2m_emkt_pog,sell,3.835438664,155.3,0,-0.001992159886896716,-0.001992159886896716
613a1fd18475645483b27b29,2021-09-09 10:53:05,AMD,tsrh_dc-2m_emkt_pog,sell,3.672686885,106.77,0,0.0014068655036578726,0.0014068655036576505
613a21b28475645483b27b2b,2021-09-09 11:01:06,TSLA,tsrh_dc-2m_emkt_pog,sell,0.539787039,758.3,0,0.0010825368326554674,0.0010825368326554674
613a21f38475645483b27b2d,2021-09-09 11:02:11,NVDA,tsrh_dc-2m_emkt_pog,buy,2.666187781,223.78,0,,
613a227e8475645483b27b2f,2021-09-09 11:04:30,NVDA,tsrh_dc-2m_emkt_pog,sell,2.666187781,223.74,0,-0.0001787469836446176,-0.00017874698364450659
613a22a68475645483b27b31,2021-09-09 11:05:10,AMD,tsrh_dc-2m_emkt_pog,buy,5.598378894,106.57,0,,
613a22e88475645483b27b33,2021-09-09 11:06:16,NVDA,tsrh_dc-2m_emkt_pog,buy,2.160407633,223.69,0,,
613a23cd8475645483b27b35,2021-09-09 11:10:05,AMD,tsrh_dc-2m_emkt_pog,sell,5.598378894,106.8,0,0.002158205874073449,0.002158205874073449
613a23ce8475645483b27b37,2021-09-09 11:10:06,TSLA,tsrh_dc-2m_emkt_pog,buy,0.665648538,758.725,0,,
613a245a8475645483b27b39,2021-09-09 11:12:26,NVDA,tsrh_dc-2m_emkt_pog,sell,2.160407633,223.6,0,-0.00040234252760518174,-0.00040234252760518174
613a249c8475645483b27b3b,2021-09-09 11:13:32,MSFT,tsrh_dc-2m_emkt_pog,buy,1.670675615,299.8,0,,
613a24fe8475645483b27b3d,2021-09-09 11:15:10,MSFT,tsrh_dc-2m_emkt_pog,sell,1.670675615,299.73,0,-0.0002334889926617345,-0.00023348899266184553
613a24ff8475645483b27b3f,2021-09-09 11:15:11,MSFT,tsrh_dc-1h_emkt_pog,sell,6.350691891,299.73,0,0.00183835817902267,0.001838358179022892
613a25428475645483b27b41,2021-09-09 11:16:17,AAPL,tsrh_dc-1h_emkt_pog,sell,5.284536402,155.31,0,0.0034890482651677157,0.0034890482651674937
613a25e98475645483b27b43,2021-09-09 11:19:05,AAPL,tsrh_dc-2m_emkt_pog,buy,3.225855529,155.26,0,,
613a26818475645483b27b45,2021-09-09 11:21:37,AMD,tsrh_dc-2m_emkt_pog,buy,3.805918382,106.5933333333333333,0,,
613a26a28475645483b27b47,2021-09-09 11:22:10,TSLA,tsrh_dc-2m_emkt_pog,sell,0.665648538,756.6,0,-0.0028007512603380746,-0.0028007512603381857
613a27918475645483b27b49,2021-09-09 11:26:09,AAPL,tsrh_dc-2m_emkt_pog,sell,3.225855529,154.89,0,-0.0023830993172743176,-0.0023830993172742065
613a27d38475645483b27b4b,2021-09-09 11:27:15,TSLA,tsrh_dc-2m_emkt_pog,buy,0.686089286,756.795,0,,
613a28bd8475645483b27b4d,2021-09-09 11:31:09,AMD,tsrh_dc-2m_emkt_pog,sell,3.805918382,106.56,0,-0.00031271499155671734,-0.0003127149915566063
613a28be8475645483b27b4f,2021-09-09 11:31:10,TSLA,tsrh_dc-2m_emkt_pog,sell,0.686089286,756.13,0,-0.000878705593985063,-0.000878705593985063
613a2c42af082e9cb6fe48b7,2021-09-09 11:46:10,TSLA,tsrh_dc-1h_emkt_pog,sell,1.340134712,755.75,0,0.0030393119740927954,0.0030393119740927954
613a2c84af082e9cb6fe48b9,2021-09-09 11:47:16,NVDA,tsrh_dc-2m_emkt_pog,buy,2.668987376,223.38,0,,
613a2d6daf082e9cb6fe48bb,2021-09-09 11:51:09,TSLA,tsrh_dc-2m_emkt_pog,buy,0.639706328,754.91,0,,
613a2d73af082e9cb6fe48bd,2021-09-09 11:51:15,AAPL,tsrh_dc-2m_emkt_pog,buy,2.524627406,154.94,0,,
613a2db5af082e9cb6fe48bf,2021-09-09 11:52:21,MSFT,tsrh_dc-2m_emkt_pog,buy,1.059254727,299.12,0,,
613a2f23af082e9cb6fe48c1,2021-09-09 11:58:27,TSLA,tsrh_dc-2m_emkt_pog,sell,0.639706328,755.105,0,0.0002583089374892378,0.0002583089374892378
613a2f8daf082e9cb6fe48c3,2021-09-09 12:00:13,AAPL,tsrh_dc-2m_emkt_pog,sell,2.524627406,154.91,0,-0.00019362333806638432,-0.00019362333806638432
613a2fd0af082e9cb6fe48c5,2021-09-09 12:01:20,MSFT,tsrh_dc-2m_emkt_pog,sell,1.059254727,299.31,0,0.000635196576624697,0.000635196576624697
613a2fd1af082e9cb6fe48c7,2021-09-09 12:01:21,NVDA,tsrh_dc-2m_emkt_pog,sell,2.668987376,223.37,0,-4.476676515352551e-05,-4.476676515352551e-05
613a3079af082e9cb6fe48c9,2021-09-09 12:04:09,MSFT,tsrh_dc-2m_emkt_pog,buy,1.992983517,299.17,0,,
613a3141af082e9cb6fe48cb,2021-09-09 12:07:29,MSFT,tsrh_dc-2m_emkt_pog,sell,1.992983517,299.13,0,-0.00013370324564632163,-0.00013370324564643266
613a3290af082e9cb6fe48cd,2021-09-09 12:13:04,AMD,tsrh_dc-2m_emkt_pog,buy,5.595736576,106.55,0,,
613a3291af082e9cb6fe48cf,2021-09-09 12:13:05,AAPL,tsrh_dc-2m_emkt_pog,buy,3.118174348,154.88,0,,
613a3292af082e9cb6fe48d1,2021-09-09 12:13:06,MSFT,tsrh_dc-2m_emkt_pog,buy,1.307913013,299.09,0,,
613a3293af082e9cb6fe48d3,2021-09-09 12:13:07,NVDA,tsrh_dc-2m_emkt_pog,buy,1.41936391,223.24,0,,
613a32d4af082e9cb6fe48d5,2021-09-09 12:14:12,TSLA,tsrh_dc-2m_emkt_pog,buy,0.339453405,756.085,0,,
613a33a2af082e9cb6fe48d7,2021-09-09 12:17:38,MSFT,tsrh_dc-2m_emkt_pog,sell,1.307913013,299.08,0,-3.343475208128499e-05,-3.343475208128499e-05
613a3404af082e9cb6fe48d9,2021-09-09 12:19:16,AAPL,tsrh_dc-2m_emkt_pog,sell,3.118174348,154.99,0,0.0007102272727272929,0.0007102272727272929
613a3405af082e9cb6fe48db,2021-09-09 12:19:17,NVDA,tsrh_dc-2m_emkt_pog,sell,1.41936391,223.19,0,-0.00022397419817243858,-0.00022397419817243858
613a3406af082e9cb6fe48dd,2021-09-09 12:19:18,NVDA,tsrh_dc-1h_emkt_pog,sell,6.887446856,223.2,0,-0.0011188185276348461,-0.001118818527634735
613a353eaf082e9cb6fe48df,2021-09-09 12:24:30,AAPL,tsrh_dc-2m_emkt_pog,buy,2.79911993,155.13,0,,
613a35a0af082e9cb6fe48e1,2021-09-09 12:26:08,NVDA,tsrh_dc-2m_emkt_pog,buy,1.57399201,223.46,0,,
613a35e2af082e9cb6fe48e3,2021-09-09 12:27:14,AMD,tsrh_dc-2m_emkt_pog,sell,5.595736576,106.5,0,-0.000469263256686947,-0.000469263256686947
613a35e3af082e9cb6fe48e5,2021-09-09 12:27:15,AAPL,tsrh_dc-2m_emkt_pog,sell,2.79911993,155.09,0,-0.00025784825630115193,-0.0002578482563010409
613a36c7af082e9cb6fe48e7,2021-09-09 12:31:03,NVDA,tsrh_dc-2m_emkt_pog,sell,1.57399201,223.08,0,-0.0017005280587129024,-0.0017005280587130134
613a3795af082e9cb6fe48e9,2021-09-09 12:34:29,AAPL,tsrh_dc-2m_emkt_pog,buy,3.530655972,155.02,0,,
613a37b8af082e9cb6fe48eb,2021-09-09 12:35:04,AMD,tsrh_dc-2m_emkt_pog,buy,4.161951313,106.52,0,,
613a37b9af082e9cb6fe48ed,2021-09-09 12:35:05,MSFT,tsrh_dc-2m_emkt_pog,buy,1.200716065,299.07,0,,
613a383caf082e9cb6fe48ef,2021-09-09 12:37:16,TSLA,tsrh_dc-2m_emkt_pog,sell,0.339453405,757.62,0,0.0020301950177559203,0.0020301950177556982
613a383caf082e9cb6fe48f1,2021-09-09 12:37:16,NVDA,tsrh_dc-2m_emkt_pog,buy,1.521079361,223.35,0,,
613a38bfaf082e9cb6fe48f3,2021-09-09 12:39:27,MSFT,tsrh_dc-2m_emkt_pog,sell,1.200716065,299.31,0,0.0008024877119070517,0.0008024877119070517
613a38e5af082e9cb6fe48f5,2021-09-09 12:40:05,AMD,tsrh_dc-2m_emkt_pog,sell,4.161951313,106.58,0,0.0005632745024408692,0.0005632745024408692
613a392caf082e9cb6fe48f7,2021-09-09 12:41:16,AAPL,tsrh_dc-2m_emkt_pog,sell,3.530655972,155.16,0,0.0009031092762223913,0.0009031092762223913
613a396daf082e9cb6fe48f9,2021-09-09 12:42:21,NVDA,tsrh_dc-2m_emkt_pog,sell,1.521079361,223.17,0,-0.0008059100067159264,-0.0008059100067159264
613a3b65af082e9cb6fe48fb,2021-09-09 12:50:45,TSLA,tsrh_dc-2m_emkt_pog,buy,0.78783749,756.92,0,,
613a3b86af082e9cb6fe48fd,2021-09-09 12:51:18,AMD,tsrh_dc-2m_emkt_pog,buy,4.538023882,106.44,0,,
613a3b87af082e9cb6fe48ff,2021-09-09 12:51:19,AAPL,tsrh_dc-2m_emkt_pog,buy,2.522742164,155.09,0,,
613a3b88af082e9cb6fe4901,2021-09-09 12:51:20,MSFT,tsrh_dc-2m_emkt_pog,buy,1.059311383,299.17,0,,
613a3bc9af082e9cb6fe4903,2021-09-09 12:52:25,NVDA,tsrh_dc-2m_emkt_pog,buy,1.149216507,223.37,0,,
613a3ca3af082e9cb6fe4905,2021-09-09 12:56:03,TSLA,tsrh_dc-2m_emkt_pog,sell,0.78783749,757.035,0,0.00015193151191672527,0.00015193151191672527
613a3ca4af082e9cb6fe4907,2021-09-09 12:56:04,NVDA,tsrh_dc-2m_emkt_pog,sell,1.149216507,223.35,0,-8.953753861307145e-05,-8.95375386132935e-05
613a3cc5af082e9cb6fe4909,2021-09-09 12:56:37,AAPL,tsrh_dc-2m_emkt_pog,sell,2.522742164,154.91,0,-0.001160616416274518,-0.001160616416274518
613a3ce6af082e9cb6fe490b,2021-09-09 12:57:10,AMD,tsrh_dc-2m_emkt_pog,sell,4.538023882,106.46,0,0.00018789928598272887,0.00018789928598272887
613a3df0af082e9cb6fe490d,2021-09-09 13:01:36,MSFT,tsrh_dc-2m_emkt_pog,sell,1.059311383,298.81,0,-0.0012033292108166727,-0.0012033292108165616
613a3e16af082e9cb6fe490f,2021-09-09 13:02:14,AMD,tsrh_dc-1h_emkt_pog,sell,11.710568342,106.41,0,-0.0003757632691404611,-0.0003757632691404611
613a3edbaf082e9cb6fe4911,2021-09-09 13:05:30,NVDA,tsrh_dc-2m_emkt_pog,buy,2.673069001,223.04,0,,
613a3fc3af082e9cb6fe4913,2021-09-09 13:09:23,AMD,tsrh_dc-2m_emkt_pog,buy,4.532786382,106.54,0,,
613a4026af082e9cb6fe4915,2021-09-09 13:11:02,NVDA,tsrh_dc-2m_emkt_pog,sell,2.673069001,223.02,0,-8.967001434712074e-05,-8.967001434712074e-05
613a40f2af082e9cb6fe4917,2021-09-09 13:14:26,AMD,tsrh_dc-2m_emkt_pog,sell,4.532786382,106.66,0,0.0011263375258117048,0.0011263375258119268
613a4199af082e9cb6fe4919,2021-09-09 13:17:13,TSLA,tsrh_dc-2m_emkt_pog,buy,0.785580001,759.05,0,,
613a4304af082e9cb6fe491b,2021-09-09 13:23:16,AMD,tsrh_dc-2m_emkt_pog,buy,4.555300811,106.03,0,,
613a4304af082e9cb6fe491d,2021-09-09 13:23:16,MSFT,tsrh_dc-2m_emkt_pog,buy,1.312628154,298.05,0,,
613a437baf082e9cb6fe491f,2021-09-09 13:25:09,NVDA,tsrh_dc-2m_emkt_pog,buy,1.428614847,221.82,0,,
613a4460af082e9cb6fe4921,2021-09-09 13:29:04,TSLA,tsrh_dc-4h_emkt_pog,buy,2.035983596,755.9,0,,
613a448aaf082e9cb6fe4923,2021-09-09 13:29:46,AAPL,tsrh_dc-2m_emkt_pog,buy,1.662038525,154.44,0,,
613a4533af082e9cb6fe4925,2021-09-09 13:32:35,TSLA,tsrh_dc-2m_emkt_pog,sell,0.785580001,755.395,0,-0.004815229563269852,-0.004815229563269852
613a4559af082e9cb6fe4927,2021-09-09 13:33:13,AAPL,tsrh_dc-2m_emkt_pog,sell,1.662038525,154.49,0,0.00032375032375031587,0.0003237503237505379
613a455caf082e9cb6fe4929,2021-09-09 13:33:16,MSFT,tsrh_dc-2m_emkt_pog,sell,1.312628154,298.11,0,0.00020130850528432553,0.00020130850528432553
613a455daf082e9cb6fe492b,2021-09-09 13:33:17,NVDA,tsrh_dc-2m_emkt_pog,sell,1.428614847,221.84,0,9.016319538379669e-05,9.016319538357465e-05
613a45cacc3fbf69a3798e45,2021-09-09 13:35:06,AMD,tsrh_dc-2m_emkt_pog,sell,4.555300811,106.08,0,0.00047156465151365623,0.00047156465151365623
613a489dcc3fbf69a3798e47,2021-09-09 13:47:09,AMD,tsrh_dc-2m_emkt_pog,buy,5.608852597,106.23,0,,
613a48e4cc3fbf69a3798e49,2021-09-09 13:48:20,TSLA,tsrh_dc-2m_emkt_pog,buy,0.638273606,756.135,0,,
613a492bcc3fbf69a3798e4b,2021-09-09 13:49:31,MSFT,tsrh_dc-2m_emkt_pog,buy,1.313276517,297.67,0,,
613a492ccc3fbf69a3798e4d,2021-09-09 13:49:32,NVDA,tsrh_dc-2m_emkt_pog,buy,1.425377658,222.15,0,,
613a492dcc3fbf69a3798e4f,2021-09-09 13:49:33,MSFT,tsrh_dc-4h_emkt_pog,sell,6.294934235,297.63,0,-0.013915117781532649,-0.013915117781532538
613a4a83cc3fbf69a3798e51,2021-09-09 13:55:15,TSLA,tsrh_dc-2m_emkt_pog,sell,0.638273606,756.39,0,0.0003372413656290707,0.0003372413656290707
613a4b0bcc3fbf69a3798e53,2021-09-09 13:57:31,AAPL,tsrh_dc-2m_emkt_pog,buy,2.254100924,154.48,0,,
613a4bf0cc3fbf69a3798e55,2021-09-09 14:01:20,TSLA,tsrh_dc-2m_emkt_pog,buy,0.373258709,755.65,0,,
613a4ca0cc3fbf69a3798e57,2021-09-09 14:04:16,AAPL,tsrh_dc-2m_emkt_pog,sell,2.254100924,154.3,0,-0.0011651993785601888,-0.0011651993785601888
613a4ce2cc3fbf69a3798e59,2021-09-09 14:05:22,NVDA,tsrh_dc-2m_emkt_pog,sell,1.425377658,221.72,0,-0.0019356290794508846,-0.0019356290794508846
613a4dcbcc3fbf69a3798e5b,2021-09-09 14:09:15,AMD,tsrh_dc-2m_emkt_pog,sell,5.608852597,106.44,0,0.0019768426998023614,0.0019768426998021393
613a4e8dcc3fbf69a3798e5d,2021-09-09 14:12:29,TSLA,tsrh_dc-2m_emkt_pog,sell,0.373258709,757.925,0,0.0030106530801297104,0.0030106530801297104
613a50abcc3fbf69a3798e5f,2021-09-09 14:21:31,TSLA,tsrh_dc-4h_emkt_pog,sell,2.035983596,757.78,0,0.0024871014684482162,0.0024871014684482162
613a50cdcc3fbf69a3798e61,2021-09-09 14:22:05,AMD,tsrh_dc-2m_emkt_pog,buy,4.900681435,106.47,0,,
613a510ecc3fbf69a3798e63,2021-09-09 14:23:10,NVDA,tsrh_dc-2m_emkt_pog,buy,1.900607984,222.37,0,,
613a5150cc3fbf69a3798e65,2021-09-09 14:24:16,AAPL,tsrh_dc-2m_emkt_pog,buy,2.217926401,154.35,0,,
613a51f8cc3fbf69a3798e67,2021-09-09 14:27:04,TSLA,tsrh_dc-2m_emkt_pog,buy,0.366326824,756.955,0,,
613a51f9cc3fbf69a3798e69,2021-09-09 14:27:05,AAPL,tsrh_dc-2m_emkt_pog,sell,2.217926401,154.47,0,0.0007774538386784435,0.0007774538386784435
613a52c2cc3fbf69a3798e6b,2021-09-09 14:30:26,AMD,tsrh_dc-2m_emkt_pog,sell,4.900681435,106.43,0,-0.00037569268338488726,-0.00037569268338488726
613a52c3cc3fbf69a3798e6d,2021-09-09 14:30:27,MSFT,tsrh_dc-2m_emkt_pog,sell,1.313276517,297.62,0,-0.0001679712433231284,-0.00016797124332323943
613a5305cc3fbf69a3798e6f,2021-09-09 14:31:33,NVDA,tsrh_dc-2m_emkt_pog,sell,1.900607984,221.97,0,-0.0017988037954760339,-0.0017988037954761449
613a5376cc3fbf69a3798e71,2021-09-09 14:33:26,MSFT,tsrh_dc-2m_emkt_pog,buy,1.825464321,297.58,0,,
613a5460cc3fbf69a3798e73,2021-09-09 14:37:20,TSLA,tsrh_dc-2m_emkt_pog,sell,0.366326824,756.905,0,-6.605412474991468e-05,-6.605412474991468e-05
613a5461cc3fbf69a3798e75,2021-09-09 14:37:21,AAPL,tsrh_dc-2m_emkt_pog,buy,3.192042304,154.35,0,,
613a54cdcc3fbf69a3798e77,2021-09-09 14:39:09,AAPL,tsrh_dc-2m_emkt_pog,sell,3.192042304,154.17,0,-0.0011661807580175543,-0.0011661807580175543
613a5550cc3fbf69a3798e79,2021-09-09 14:41:20,AAPL,tsrh_dc-2m_emkt_pog,buy,3.196097598,154.12,0,,
613a55b8cc3fbf69a3798e7b,2021-09-09 14:43:04,MSFT,tsrh_dc-2m_emkt_pog,sell,1.825464321,297.42,0,-0.0005376705423750794,-0.0005376705423749684
613a567ccc3fbf69a3798e7d,2021-09-09 14:46:20,AAPL,tsrh_dc-2m_emkt_pog,sell,3.196097598,154.23,0,0.000713729561380605,0.000713729561380605
613a57a6cc3fbf69a3798e7f,2021-09-09 14:51:18,TSLA,tsrh_dc-2m_emkt_pog,buy,0.788833555,755.3,0,,
613a5833cc3fbf69a3798e81,2021-09-09 14:53:39,TSLA,tsrh_dc-2m_emkt_pog,sell,0.788833555,755.44,0,0.00018535681186304664,0.00018535681186304664
613a5a09cc3fbf69a3798e83,2021-09-09 15:01:29,AMD,tsrh_dc-2m_emkt_pog,buy,5.588322706,106.62,0,,
613a5a0acc3fbf69a3798e85,2021-09-09 15:01:30,AAPL,tsrh_dc-2m_emkt_pog,buy,3.122944501,154.54,0,,
613a5a0bcc3fbf69a3798e87,2021-09-09 15:01:31,MSFT,tsrh_dc-2m_emkt_pog,buy,1.311115083,298.16,0,,
613a5a6dcc3fbf69a3798e89,2021-09-09 15:03:09,NVDA,tsrh_dc-2m_emkt_pog,buy,1.421790127,222.71,0,,
613a5af1cc3fbf69a3798e8b,2021-09-09 15:05:21,TSLA,tsrh_dc-2m_emkt_pog,buy,0.339060449,756.455,0,,
613a5c67cc3fbf69a3798e8d,2021-09-09 15:11:35,AMD,tsrh_dc-2m_emkt_pog,sell,5.588322706,106.6,0,-0.00018758206715452364,-0.0001875820671544126
613a5c68cc3fbf69a3798e8f,2021-09-09 15:11:36,NVDA,tsrh_dc-2m_emkt_pog,sell,1.421790127,222.59,0,-0.0005388172960352211,-0.0005388172960352211
613a5cd0cc3fbf69a3798e91,2021-09-09 15:13:20,NVDA,tsrh_dc-2m_emkt_pog,buy,1.712205229,222.56,0,,
613a5d53cc3fbf69a3798e93,2021-09-09 15:15:31,AMD,tsrh_dc-2m_emkt_pog,buy,2.897178529,106.54,0,,
613a5db5cc3fbf69a3798e95,2021-09-09 15:17:09,AAPL,tsrh_dc-2m_emkt_pog,sell,3.122944501,154.25,0,-0.001876536818946506,-0.001876536818946506
613a5db6cc3fbf69a3798e97,2021-09-09 15:17:10,MSFT,tsrh_dc-2m_emkt_pog,sell,1.311115083,297.66,0,-0.0016769519720954973,-0.0016769519720954973
613a5db6cc3fbf69a3798e99,2021-09-09 15:17:10,NVDA,tsrh_dc-2m_emkt_pog,sell,1.712205229,222.44,0,-0.0005391804457225424,-0.0005391804457225424
613a5e3acc3fbf69a3798e9b,2021-09-09 15:19:22,AMD,tsrh_dc-2m_emkt_pog,sell,2.897178529,106.44,0,-0.0009386146048433464,-0.0009386146048433464
613a5f65cc3fbf69a3798e9d,2021-09-09 15:24:21,TSLA,tsrh_dc-2m_emkt_pog,sell,0.339060449,754.915,0,-0.002035811779947383,-0.002035811779947272
613a61f2cc3fbf69a3798e9f,2021-09-09 15:35:14,MSFT,tsrh_dc-2m_emkt_pog,buy,2.000616335,297.55,0,,
613a63e4cc3fbf69a3798ea1,2021-09-09 15:43:32,TSLA,tsrh_dc-2m_emkt_pog,buy,0.638124383,755.62,0,,
613a63e5cc3fbf69a3798ea3,2021-09-09 15:43:33,AAPL,tsrh_dc-2m_emkt_pog,buy,2.528913705,154.44,0,,
613a6450cc3fbf69a3798ea5,2021-09-09 15:45:20,MSFT,tsrh_dc-2m_emkt_pog,sell,2.000616335,297.81,0,0.0008738027222314759,0.0008738027222314759
613a65fccc3fbf69a3798ea7,2021-09-09 15:52:28,AMD,tsrh_dc-2m_emkt_pog,buy,4.046351498,106.16,0,,
613a6643cc3fbf69a3798ea9,2021-09-09 15:53:39,AAPL,tsrh_dc-2m_emkt_pog,sell,2.528913705,154.105,0,-0.002169127169127205,-0.002169127169127316
613a66a5cc3fbf69a3798eab,2021-09-09 15:55:16,TSLA,tsrh_dc-2m_emkt_pog,sell,0.638124383,755.295,0,-0.00043011037293883003,-0.00043011037293883003
613a6726cc3fbf69a3798ead,2021-09-09 15:57:26,MSFT,tsrh_dc-2m_emkt_pog,buy,1.728885114,297.05,0,,
